166;215;152;207;land;false;hills;1
167;217;75;245;land;true;plains;1
168;184;186;213;land;false;hills;1
169;175;243;164;land;false;hills;1
170;166;225;112;land;false;plains;1
171;210;222;153;land;false;plains;1
172;199;234;79;land;false;hills;1
173;225;245;158;land;true;plains;1
174;90;204;211;land;false;hills;1
175;156;227;181;land;true;plains;1
176;197;149;239;land;true;plains;1
177;238;198;75;land;false;hills;1
178;207;62;249;land;false;plains;1
179;194;64;251;land;false;plains;1
180;208;137;174;land;false;plains;1
181;245;229;124;land;false;plains;1
182;147;194;213;land;false;hills;1
183;239;187;168;land;true;plains;1
184;234;199;234;land;false;plains;1
185;231;240;245;land;true;plains;1
186;214;133;250;land;false;hills;1
187;208;144;156;land;false;hills;1
188;49;246;214;land;false;plains;1
189;136;156;224;land;false;plains;1
190;168;182;168;land;false;hills;1
191;145;160;243;land;false;hills;1
192;254;243;248;land;false;plains;1
193;141;239;229;land;false;hills;1
194;115;225;226;land;false;urban;1
195;227;180;101;land;false;mountain;1
196;131;246;194;land;true;plains;1
197;240;191;201;land;false;hills;1
198;183;118;219;land;false;plains;1
199;250;244;245;land;false;plains;1
200;167;230;214;land;false;hills;1
201;178;229;111;land;false;plains;1
202;145;182;211;land;false;hills;1
203;158;249;181;land;true;plains;1
204;237;194;97;land;false;plains;1
205;208;194;124;land;false;hills;1
206;252;249;75;land;false;mountain;1
207;115;156;232;land;true;plains;1
208;55;240;236;land;false;plains;1
209;221;174;196;land;false;hills;1
210;185;158;193;land;false;mountain;1
211;230;95;233;land;false;plains;1
212;234;146;228;land;true;plains;1
213;253;215;246;land;false;plains;1
214;226;221;200;land;false;hills;1
215;244;190;220;land;false;hills;1
216;159;239;118;land;true;plains;1
217;145;157;246;land;false;hills;1
218;248;254;193;land;false;plains;1
219;230;46;227;land;false;plains;1
220;191;129;233;land;false;plains;1
221;251;236;118;land;false;hills;1
222;74;245;182;land;false;hills;1
223;104;212;212;land;false;hills;1
224;173;191;246;land;false;hills;1
225;230;210;97;land;false;hills;1
226;222;201;99;land;false;plains;1
227;162;227;203;land;false;hills;1
228;219;160;183;land;false;hills;1
229;144;206;204;land;false;hills;1
230;244;163;247;land;false;hills;1
231;152;248;209;land;false;plains;1
232;221;158;183;land;false;hills;1
233;35;243;236;land;false;plains;1
234;134;187;209;land;false;hills;1
235;177;184;247;land;false;hills;1
236;214;228;141;land;false;hills;1
237;253;242;158;land;false;mountain;1
238;145;147;222;land;false;hills;1
239;139;221;221;land;false;hills;1
240;234;118;204;land;false;hills;1
241;252;253;60;land;false;plains;1
242;202;100;241;land;false;plains;1
243;244;73;213;land;false;plains;1
244;215;196;131;land;false;mountain;1
245;244;87;251;land;false;plains;1
246;115;191;231;land;false;hills;1
247;93;200;226;land;false;hills;1
248;167;178;196;land;false;plains;1
249;219;80;250;land;false;mountain;1
250;253;43;212;land;true;plains;1
251;136;209;251;land;false;plains;1
252;241;153;184;land;false;mountain;1
253;244;64;211;land;false;plains;1
254;203;200;122;land;false;urban;1
255;173;177;253;land;false;plains;1
256;217;150;214;land;false;mountain;1
257;200;138;226;land;false;mountain;1
258;214;216;137;land;false;hills;1
259;238;123;191;land;false;urban;1
260;223;235;238;land;false;hills;1
261;244;211;160;land;false;hills;1
262;185;206;223;land;true;plains;1
263;224;168;239;land;true;plains;1
264;179;70;252;land;false;hills;1
265;253;211;221;land;false;hills;1
266;147;185;205;land;false;hills;1
267;254;219;114;land;false;plains;1
268;165;252;170;land;false;plains;1
269;205;196;142;land;false;plains;1
270;187;228;129;land;true;plains;1
271;157;221;127;land;false;plains;1
272;232;161;244;land;false;plains;1
273;127;145;229;land;false;plains;1
274;177;161;206;land;false;plains;1
275;189;232;154;land;false;plains;1
276;108;210;224;land;false;hills;1
277;94;246;245;land;false;hills;1
278;112;248;147;land;false;plains;1
279;198;245;92;land;false;hills;1
280;196;247;173;land;false;hills;1
281;70;218;225;land;false;plains;1
282;85;239;213;land;false;mountain;1
283;232;207;99;land;false;plains;1
284;172;214;199;land;true;plains;1
285;233;129;153;land;false;urban;1
286;111;252;234;land;false;hills;1
287;239;180;133;land;true;plains;1
288;114;243;248;land;false;mountain;1
289;230;254;210;land;false;plains;1
290;135;236;254;land;false;hills;1
291;126;242;136;land;false;hills;1
292;156;150;244;land;false;hills;1
293;246;228;220;land;false;hills;1
294;219;67;225;land;false;hills;1
295;196;233;170;land;false;hills;1
296;119;208;209;land;false;hills;1
297;222;115;180;land;false;hills;1
298;236;150;238;land;false;plains;1
299;200;94;244;land;false;plains;1
300;239;247;52;land;false;hills;1
301;188;167;148;land;false;hills;1
302;244;22;248;land;false;hills;1
303;226;62;242;land;false;hills;1
304;201;175;251;land;false;plains;1
305;107;245;149;land;false;mountain;1
306;203;254;46;land;false;hills;1
307;130;207;171;land;false;hills;1
308;247;203;110;land;false;plains;1
309;194;165;151;land;false;plains;1
310;96;211;247;land;false;hills;1
311;152;249;102;land;false;plains;1
312;138;224;231;land;false;hills;1
313;240;95;184;land;false;plains;1
314;176;207;210;land;true;plains;1
315;107;248;226;land;false;hills;1
316;215;163;192;land;false;hills;1
317;216;151;209;land;false;plains;1
318;64;235;232;land;false;hills;1
319;209;171;208;land;true;plains;1
320;243;176;151;land;false;plains;1
321;227;248;205;land;false;hills;1
322;205;180;122;land;true;plains;1
323;129;152;225;land;true;plains;1
324;182;162;174;land;false;plains;1
325;110;227;244;land;false;plains;1
326;218;243;206;land;false;hills;1
327;212;200;244;land;false;hills;1
328;235;172;123;land;true;plains;1
329;244;252;166;land;false;plains;1
330;187;157;216;land;false;hills;1
331;233;151;211;land;false;hills;1
332;234;134;187;land;false;plains;1
333;159;178;224;land;true;plains;1
334;198;173;164;land;false;hills;1
335;89;202;234;land;false;plains;1
336;218;114;240;land;false;hills;1
337;208;227;210;land;false;mountain;1
338;174;215;154;land;false;plains;1
339;211;188;202;land;false;plains;1
340;151;239;128;land;false;hills;1
341;140;176;227;land;false;plains;1
342;242;215;241;land;false;hills;1
343;187;182;227;land;true;plains;1
344;222;219;186;land;false;hills;1
345;168;247;221;land;false;mountain;1
346;178;171;222;land;false;plains;1
347;243;193;136;land;false;mountain;1
348;133;211;181;land;false;plains;1
349;190;248;202;land;false;hills;1
350;254;248;223;land;false;hills;1
351;165;250;237;land;false;hills;1
352;223;184;174;land;false;hills;1
353;125;212;242;land;false;plains;1
354;226;65;215;land;false;plains;1
355;223;163;191;land;false;plains;1
356;249;83;226;land;false;hills;1
357;247;195;237;land;false;hills;1
358;133;178;196;land;true;plains;1
359;213;179;138;land;true;plains;1
360;108;218;179;land;false;mountain;1
361;237;187;152;land;false;hills;1
362;149;229;172;land;false;hills;1
363;229;250;158;land;true;plains;1
364;221;162;195;land;false;hills;1
365;249;208;175;land;false;hills;1
366;232;223;244;land;true;plains;1
367;221;251;173;land;false;hills;1
368;193;208;181;land;false;hills;1
369;252;194;65;land;false;hills;1
370;211;78;246;land;false;plains;1
371;204;158;169;land;false;plains;1
372;253;144;163;land;false;hills;1
373;241;245;21;land;false;hills;1
374;214;169;252;land;false;plains;1
375;215;238;71;land;false;hills;1
376;184;204;175;land;false;plains;1
377;159;239;190;land;false;plains;1
378;171;145;220;land;false;hills;1
379;253;224;131;land;false;hills;1
380;162;248;97;land;false;hills;1
381;241;102;203;land;false;plains;1
382;248;136;135;land;false;hills;1
383;71;249;202;land;false;plains;1
384;210;218;209;land;false;hills;1
385;226;153;180;land;false;hills;1
386;75;215;231;land;true;plains;1
387;84;217;243;land;false;plains;1
388;237;208;150;land;false;mountain;1
389;229;48;226;land;false;hills;1
390;226;111;167;land;false;plains;1
391;202;245;116;land;false;mountain;1
392;180;230;150;land;false;plains;1
393;218;153;171;land;false;plains;1
394;93;246;198;land;false;plains;1
395;229;229;133;land;false;plains;1
396;239;224;103;land;false;hills;1
397;233;250;84;land;true;plains;1
398;156;254;162;land;false;hills;1
399;226;235;102;land;false;hills;1
400;189;159;165;land;true;plains;1
401;151;226;189;land;false;hills;1
402;95;227;240;land;false;hills;1
403;139;254;244;land;false;plains;1
404;172;215;150;land;false;hills;1
405;214;117;186;land;false;hills;1
406;143;236;225;land;false;hills;1
407;143;240;223;land;false;plains;1
408;225;167;124;land;false;hills;1
409;143;233;128;land;false;hills;1
410;70;222;241;land;true;plains;1
411;248;154;166;land;false;hills;1
412;251;125;247;land;false;hills;1
413;196;238;137;land;false;plains;1
414;195;219;174;land;false;hills;1
415;226;161;142;land;false;hills;1
416;142;254;211;land;false;hills;1
417;203;99;225;land;false;hills;1
418;244;252;21;land;false;hills;1
419;238;120;206;land;false;hills;1
420;147;128;232;land;true;plains;1
421;231;150;195;land;false;hills;1
422;254;241;28;land;false;hills;1
423;216;196;109;land;true;plains;1
424;108;197;247;land;false;plains;1
425;186;210;159;land;true;plains;1
426;240;253;171;land;false;hills;1
427;87;214;200;land;false;hills;1
428;163;196;151;land;false;hills;1
429;242;158;202;land;false;mountain;1
430;230;194;112;land;false;hills;1
431;179;85;240;land;false;mountain;1
432;199;179;152;land;false;hills;1
433;128;153;237;land;true;plains;1
434;238;179;91;land;true;plains;1
435;183;177;241;land;true;plains;1
436;77;219;225;land;false;hills;1
437;161;174;248;land;false;hills;1
438;207;193;115;land;false;hills;1
439;204;174;157;land;false;hills;1
440;235;252;162;land;false;hills;1
441;96;226;193;land;false;plains;1
442;129;222;180;land;false;plains;1
443;189;206;165;land;false;hills;1
444;128;245;191;land;false;plains;1
445;216;162;177;land;false;hills;1
446;161;220;167;land;false;hills;1
447;251;136;155;land;true;plains;1
448;199;158;158;land;false;hills;1
449;124;244;193;land;true;plains;1
450;222;174;192;land;false;hills;1
451;243;179;127;land;false;hills;1
452;175;235;214;land;false;plains;1
453;114;170;227;land;true;plains;1
454;158;171;196;land;false;hills;1
455;96;233;249;land;false;hills;1
456;212;151;218;land;false;hills;1
457;165;204;221;land;false;hills;1
458;100;242;180;land;false;hills;1
459;201;208;168;land;false;hills;1
460;142;146;233;land;false;plains;1
461;237;155;160;land;true;plains;1
462;131;175;233;land;false;hills;1
463;113;213;238;land;false;hills;1
464;223;134;169;land;false;plains;1
465;251;96;170;land;false;plains;1
466;66;219;216;land;false;hills;1
467;148;125;228;land;false;hills;1
468;229;189;98;land;false;plains;1
469;224;227;146;land;false;plains;1
470;151;252;114;land;false;hills;1
471;194;242;104;land;false;plains;1
472;193;240;188;land;false;plains;1
473;141;194;233;land;false;plains;1
474;199;92;228;land;false;hills;1
475;175;191;166;land;false;hills;1
476;232;137;145;land;false;hills;1
477;200;95;239;land;false;plains;1
478;207;150;196;land;false;plains;1
479;155;217;158;land;false;plains;1
480;180;115;232;land;false;urban;1
481;138;217;232;land;false;hills;1
482;65;195;242;land;false;plains;1
483;225;254;147;land;false;mountain;1
484;161;224;137;land;true;plains;1
485;248;227;155;land;false;hills;1
486;182;187;191;land;false;plains;1
487;175;148;201;land;true;plains;1
488;108;178;236;land;false;plains;1
489;244;187;169;land;false;plains;1
490;183;234;169;land;true;plains;1
491;224;155;231;land;false;plains;1
492;252;233;247;land;false;plains;1
493;247;199;237;land;false;hills;1
494;253;144;193;land;false;hills;1
495;176;243;140;land;false;plains;1
496;206;131;242;land;false;hills;1
497;178;217;147;land;false;plains;1
498;136;235;183;land;false;hills;1
499;229;195;199;land;false;urban;1
500;107;160;243;land;false;plains;1
501;215;205;254;land;false;hills;1
502;156;167;237;land;false;plains;1
503;246;90;245;land;false;plains;1
504;179;237;96;land;false;mountain;1
505;189;254;77;land;false;hills;1
506;222;229;191;land;false;hills;1
507;249;124;195;land;false;hills;1
508;88;241;194;land;false;hills;1
509;244;243;229;land;true;plains;1
510;163;177;183;land;false;hills;1
511;197;146;193;land;true;plains;1
512;195;190;177;land;false;hills;1
513;104;249;197;land;false;plains;1
514;192;205;173;land;true;plains;1
515;223;218;67;land;true;plains;1
516;202;232;104;land;false;plains;1
517;221;234;109;land;false;hills;1
518;138;240;254;land;true;plains;1
519;202;244;82;land;false;hills;1
520;176;223;200;land;false;hills;1
521;231;118;227;land;false;hills;1
522;239;59;251;land;false;hills;1
523;132;194;209;land;false;plains;1
524;214;158;173;land;false;urban;1
525;134;131;237;land;false;plains;1
526;241;175;174;land;false;hills;1
527;142;132;251;land;false;plains;1
528;225;154;139;land;false;hills;1
529;202;242;172;land;false;hills;1
530;224;212;73;land;false;plains;1
531;173;186;222;land;false;plains;1
532;97;250;180;land;false;hills;1
533;180;152;200;land;false;hills;1
534;242;69;216;land;false;plains;1
535;138;226;213;land;false;hills;1
536;175;124;209;land;false;hills;1
537;213;221;77;land;false;hills;1
538;232;253;248;land;false;hills;1
539;141;208;218;land;false;hills;1
540;146;147;223;land;false;plains;1
541;87;219;200;land;false;plains;1
542;215;215;229;land;false;plains;1
543;191;128;212;land;false;hills;1
544;232;138;154;land;false;mountain;1
545;226;133;228;land;false;hills;1
546;105;243;244;land;true;plains;1
547;222;254;97;land;false;plains;1
548;75;247;228;land;true;plains;1
549;243;143;146;land;true;plains;1
550;164;228;128;land;false;plains;1
551;200;215;248;land;false;hills;1
552;244;173;91;land;false;plains;1
553;194;179;222;land;false;hills;1
554;198;245;133;land;false;plains;1
555;139;227;175;land;true;plains;1
556;249;238;145;land;false;hills;1
557;183;115;223;land;false;hills;1
558;203;215;111;land;false;hills;1
559;139;247;197;land;false;hills;1
560;156;139;227;land;true;urban;1
561;194;230;237;land;true;plains;1
562;203;195;218;land;true;plains;1
563;195;130;226;land;false;plains;1
564;233;104;208;land;false;plains;1
565;243;195;242;land;false;plains;1
566;120;182;199;land;false;plains;1
567;167;222;243;land;false;plains;1
568;106;206;189;land;false;hills;1
569;248;125;173;land;true;plains;1
570;213;143;181;land;false;plains;1
571;251;244;129;land;false;hills;1
572;232;250;101;land;false;plains;1
573;219;221;179;land;true;plains;1
574;250;232;249;land;false;plains;1
575;177;146;188;land;true;plains;1
576;131;207;194;land;false;plains;1
577;115;234;189;land;true;plains;1
578;246;193;89;land;false;plains;1
579;99;198;249;land;false;plains;1
580;144;207;172;land;false;hills;1
581;191;179;208;land;false;plains;1
582;242;170;152;land;false;plains;1
583;231;183;154;land;false;hills;1
584;137;195;225;land;false;plains;1
585;106;238;212;land;false;hills;1
586;141;177;230;land;false;plains;1
587;254;226;87;land;false;plains;1
588;216;179;209;land;false;hills;1
589;91;178;242;land;false;plains;1
590;149;242;207;land;false;hills;1
591;254;26;254;land;false;plains;1
592;227;150;196;land;false;plains;1
593;202;160;185;land;false;hills;1
594;171;192;234;land;false;hills;1
595;195;117;244;land;false;plains;1
596;108;253;179;land;true;plains;1
597;245;251;169;land;false;plains;1
598;126;241;147;land;false;hills;1
599;59;227;235;land;false;hills;1
600;170;247;192;land;false;plains;1
601;212;139;216;land;false;hills;1
602;121;183;254;land;false;hills;1
603;90;196;219;land;false;hills;1
604;254;96;238;land;false;hills;1
605;211;126;232;land;false;hills;1
606;177;227;230;land;false;plains;1
607;177;176;152;land;false;urban;1
608;194;124;206;land;true;plains;1
609;160;236;218;land;false;hills;1
610;155;165;217;land;false;hills;1
611;72;249;243;land;false;hills;1
612;46;243;243;land;false;hills;1
613;219;216;155;land;false;hills;1
614;234;68;242;land;false;hills;1
615;234;174;199;land;false;hills;1
616;229;218;160;land;false;plains;1
617;192;121;209;land;false;plains;1
618;219;251;200;land;false;plains;1
619;232;234;247;land;false;hills;1
620;61;245;196;land;false;hills;1
621;244;144;197;land;true;plains;1
622;131;244;192;land;false;hills;1
623;146;181;237;land;false;plains;1
624;232;209;149;land;false;hills;1
625;180;206;164;land;true;plains;1
626;141;211;161;land;false;plains;1
627;202;186;137;land;false;plains;1
628;171;254;137;land;false;hills;1
629;241;97;251;land;false;hills;1
630;195;137;217;land;false;plains;1
631;173;206;227;land;false;hills;1
632;167;128;226;land;false;hills;1
633;167;230;220;land;false;plains;1
634;145;176;210;land;true;plains;1
635;251;126;236;land;false;hills;1
636;213;143;200;land;false;hills;1
637;252;226;69;land;false;hills;1
638;87;238;239;land;false;hills;1
639;145;249;145;land;false;hills;1
640;207;198;185;land;false;plains;1
641;238;193;159;land;false;urban;1
642;253;172;144;land;false;hills;1
643;178;230;102;land;false;hills;1
644;190;204;111;land;false;hills;1
645;181;157;186;land;false;hills;1
646;250;183;228;land;true;plains;1
647;227;154;216;land;false;plains;1
648;83;235;192;land;false;plains;1
649;185;237;215;land;false;hills;1
650;227;185;173;land;true;plains;1
651;217;94;202;land;true;plains;1
652;123;207;240;land;false;mountain;1
653;195;139;204;land;false;plains;1
654;92;238;247;land;false;hills;1
655;197;205;117;land;false;plains;1
656;192;150;220;land;true;plains;1
657;125;208;222;land;false;hills;1
658;189;239;124;land;false;plains;1
659;190;153;219;land;true;plains;1
660;171;181;244;land;false;hills;1
661;47;253;205;land;false;plains;1
662;232;246;58;land;false;plains;1
663;100;201;241;land;false;hills;1
664;163;202;177;land;false;plains;1
665;225;240;200;land;false;hills;1
666;208;68;236;land;false;plains;1
667;250;110;162;land;true;plains;1
668;186;118;204;land;false;plains;1
669;241;48;216;land;true;plains;1
670;228;66;243;land;false;hills;1
671;163;222;168;land;false;plains;1
672;203;209;193;land;false;hills;1
673;160;221;254;land;false;plains;1
674;249;150;248;land;false;plains;1
675;92;246;169;land;false;hills;1
676;160;155;206;land;false;hills;1
677;243;240;40;land;false;hills;1
678;157;251;118;land;false;plains;1
679;245;74;214;land;false;plains;1
680;213;217;142;land;false;hills;1
681;215;93;231;land;true;plains;1
682;114;178;212;land;false;mountain;1
683;145;165;230;land;false;hills;1
684;192;184;182;land;false;hills;1
685;87;211;250;land;false;hills;1
686;163;183;158;land;false;plains;1
687;84;232;203;land;false;hills;1
688;224;163;177;land;false;plains;1
689;254;109;152;land;true;plains;1
690;218;194;217;land;false;hills;1
691;243;60;202;land;false;hills;1
692;211;218;168;land;true;plains;1
693;211;218;87;land;false;hills;1
694;101;254;251;land;true;plains;1
695;215;232;64;land;false;plains;1
696;139;240;183;land;false;plains;1
697;64;246;198;land;false;hills;1
698;241;177;198;land;false;mountain;1
699;213;230;156;land;false;hills;1
700;165;158;180;land;false;plains;1
701;250;199;193;land;false;plains;1
702;249;47;251;land;false;mountain;1
703;175;215;209;land;false;plains;1
704;236;141;174;land;false;hills;1
705;156;228;224;land;false;hills;1
706;253;221;193;land;false;plains;1
707;205;229;199;land;false;plains;1
708;80;212;214;land;false;plains;1
709;222;146;245;land;false;hills;1
710;161;228;236;land;false;hills;1
711;175;97;234;land;false;hills;1
712;237;214;233;land;false;hills;1
713;225;102;190;land;false;hills;1
714;231;142;129;land;false;mountain;1
715;61;218;242;land;false;hills;1
716;139;222;149;land;false;plains;1
717;79;228;239;land;false;plains;1
718;216;235;89;land;false;plains;1
719;222;131;202;land;false;plains;1
720;167;251;142;land;false;plains;1
721;235;189;233;land;false;plains;1
722;243;153;218;land;false;hills;1
723;60;240;248;land;false;hills;1
724;166;115;229;land;false;plains;1
725;171;185;216;land;false;hills;1
726;252;63;220;land;false;hills;1
727;222;244;168;land;false;hills;1
728;82;237;248;land;true;plains;1
729;189;214;251;land;true;plains;1
730;167;203;134;land;false;mountain;1
731;152;206;199;land;false;plains;1
732;223;56;253;land;false;hills;1
733;172;254;149;land;false;hills;1
734;195;202;223;land;false;hills;1
735;216;139;225;land;false;mountain;1
736;196;139;188;land;true;plains;1
737;205;254;100;land;false;hills;1
738;198;143;172;land;false;plains;1
739;251;131;159;land;false;plains;1
740;229;145;132;land;false;plains;1
741;231;208;169;land;false;urban;1
742;207;243;240;land;false;hills;1
743;150;227;164;land;false;hills;1
744;123;212;193;land;false;hills;1
745;153;235;128;land;false;hills;1
746;227;79;247;land;true;plains;1
747;99;184;220;land;false;mountain;1
748;244;224;59;land;false;hills;1
749;246;229;241;land;false;hills;1
750;198;240;108;land;false;hills;1
751;179;165;206;land;false;hills;1
752;178;199;245;land;true;plains;1
753;115;221;168;land;false;hills;1
754;108;181;242;land;false;hills;1
755;231;246;104;land;false;plains;1
756;129;246;246;land;true;plains;1
757;205;244;208;land;false;hills;1
758;175;165;195;land;false;plains;1
759;244;130;235;land;false;hills;1
760;197;188;195;land;false;plains;1
761;232;132;240;land;false;plains;1
762;238;201;132;land;false;hills;1
763;230;237;76;land;false;mountain;1
764;134;222;146;land;false;plains;1
765;139;191;224;land;false;plains;1
766;224;254;44;land;false;plains;1
767;103;251;187;land;false;hills;1
768;161;157;227;land;false;plains;1
769;178;199;238;land;false;plains;1
770;145;236;151;land;false;mountain;1
771;93;203;226;land;false;hills;1
772;251;206;154;land;false;hills;1
773;108;244;227;land;false;urban;1
774;135;127;247;land;false;hills;1
775;89;226;205;land;false;hills;1
776;156;159;252;land;false;hills;1
777;206;214;98;land;false;hills;1
778;59;219;231;land;false;plains;1
779;215;216;240;land;false;hills;1
780;184;185;207;land;false;plains;1
781;215;251;149;land;false;plains;1
782;137;144;233;land;true;plains;1
783;168;247;177;land;false;plains;1
784;206;253;61;land;false;hills;1
785;253;109;216;land;false;plains;1
786;236;105;245;land;true;plains;1
787;233;90;189;land;true;plains;1
788;210;253;108;land;false;hills;1
789;244;131;250;land;true;plains;1
790;127;203;179;land;false;hills;1
791;107;232;206;land;true;plains;1
792;223;88;244;land;false;hills;1
793;146;198;234;land;false;hills;1
794;226;99;221;land;false;hills;1
795;216;175;110;land;false;hills;1
796;245;234;73;land;false;hills;1
797;236;195;214;land;false;hills;1
798;142;165;248;land;false;hills;1
799;235;60;222;land;false;plains;1
800;233;155;165;land;false;plains;1
801;239;107;159;land;false;plains;1
802;223;217;240;land;false;plains;1
803;124;184;195;land;false;hills;1
804;186;227;131;land;false;hills;1
805;129;219;248;land;false;hills;1
806;235;253;143;land;false;plains;1
807;232;108;167;land;false;hills;1
808;247;96;213;land;false;hills;1
809;235;242;253;land;false;plains;1
810;131;217;188;land;false;hills;1
811;254;72;249;land;false;plains;1
812;188;169;191;land;true;plains;1
813;151;229;218;land;true;plains;1
814;227;245;126;land;false;hills;1
815;162;222;134;land;false;plains;1
816;236;96;198;land;false;hills;1
817;223;188;91;land;true;plains;1
818;207;135;168;land;true;plains;1
819;127;218;169;land;false;plains;1
820;176;246;153;land;false;plains;1
